"","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X20","y"
"1065",NA,NA,NA,NA,NA,NA,NA,NA,0.590056271894219,NA,2.40761633584796,NA,-0.885726731947376,-0.921351449562488,NA,0.775858122799018,NA,NA,NA,NA,10.5504316937961
"1066",NA,NA,NA,0.374519165385253,NA,0.105255996629438,NA,NA,NA,NA,NA,NA,NA,0.205225746311682,1.03208360305982,-0.102040568141639,1.6191791738525,NA,NA,NA,10.1018711499271
"1067",NA,NA,1.65661628800404,NA,-1.16276654036247,NA,NA,NA,1.58632257758235,NA,-1.82237015757683,NA,0.587592892331315,NA,NA,NA,NA,NA,-0.956080687561047,NA,10.258774973018
"1068",0.3617917529968,NA,NA,1.373338493926,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0112101552572766,NA,NA,NA,10.5246052396596
"1069",NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.30805718442441,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.0700709620451
"1070",-1.7862043636635,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.163918808606372,NA,NA,NA,NA,9.21055880584269
"1071",0.679716632590296,NA,NA,0.937026334676646,NA,-0.417059242015919,-1.54370371250711,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.7714104157074
"1072",NA,NA,NA,NA,NA,-1.47538689063872,NA,NA,NA,-0.533822100495447,NA,NA,NA,NA,-0.315372189151951,NA,NA,NA,NA,NA,9.31360089680307
"1073",NA,-0.481746395193176,NA,NA,-0.394362091242333,NA,NA,NA,NA,NA,NA,NA,-0.800354279474772,NA,NA,1.5550335706955,-1.96366454640977,1.30988383330651,NA,NA,9.91522860768793
"1074",-0.029081236573681,NA,NA,0.332094387678794,NA,-2.24604371383337,NA,NA,NA,0.144980674748401,NA,NA,NA,NA,-0.706226322085909,NA,NA,NA,NA,NA,9.59651426553336
"1075",NA,NA,1.67505688804505,NA,NA,NA,NA,NA,NA,-0.819249786367741,NA,NA,NA,NA,NA,0.206306265239442,-0.493975198868653,NA,NA,NA,10.2868587651684
"1076",NA,NA,NA,NA,NA,NA,NA,NA,1.09550834311751,NA,NA,NA,NA,0.572431338148514,NA,0.730846920604314,NA,NA,NA,NA,10.5626993746507
"1077",NA,0.233654516810759,-1.56313940789552,NA,NA,NA,NA,NA,-1.13994650059572,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.56880989196421
"1078",NA,NA,NA,NA,NA,NA,NA,NA,-0.823254236026563,-0.344314248260796,NA,NA,NA,NA,0.827034248668946,0.0552137853608123,NA,-0.57948538476518,1.0948621924,NA,10.0506665514643
"1079",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.713752713980903,11.0394962631669
"1080",0.691030839565104,NA,0.352727499038494,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.83859357699122
"1081",-2.57837543438648,-1.03594042445399,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.19007243498935,NA,NA,9.61266619476091
"1082",NA,NA,NA,NA,NA,NA,NA,NA,1.06605601649276,NA,1.44296375208616,NA,NA,NA,0.47456846695312,NA,NA,0.301750596983943,0.269731411180801,NA,11.2210313637162
"1083",1.03754987146334,NA,NA,NA,NA,NA,NA,0.352344535553014,NA,NA,NA,0.48310974044668,NA,0.711699601337138,NA,NA,NA,NA,NA,0.195495656812986,11.2036990795276
"1084",NA,NA,NA,NA,NA,NA,NA,0.896705190817504,0.747120127524888,NA,NA,NA,NA,NA,-0.710966027602525,NA,0.685413638302861,NA,NA,NA,9.91189984033318
"1085",NA,NA,NA,0.615022367836663,NA,NA,NA,NA,NA,NA,-0.639822289583846,0.257010461639947,0.6392627887766,NA,NA,NA,0.830659234207138,NA,NA,NA,9.56428588259973
"1086",NA,NA,-0.455603544629999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.43904707233754,NA,NA,2.61937623037281,NA,NA,10.834873875962
"1087",NA,-1.16752942149261,NA,0.736171532311283,NA,NA,-0.503928071643399,-1.26604172066116,-1.88607754379901,NA,NA,NA,NA,NA,-0.67818154092347,NA,NA,NA,NA,NA,8.69583792880485
"1088",NA,-0.709250110028416,0.889476482069505,NA,NA,NA,NA,-0.501270616981468,NA,NA,NA,NA,1.19108228771965,NA,NA,NA,NA,NA,NA,NA,10.2082715398543
"1089",NA,-1.50128795794061,NA,NA,NA,NA,NA,NA,NA,0.391618162224088,NA,NA,-1.24699963677336,NA,-0.91148191694658,NA,NA,NA,-0.0196469284497371,NA,8.21369464878526
"1090",NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.601095695462537,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.8565717675368
"1091",NA,NA,NA,NA,NA,-1.19598307457404,NA,NA,NA,NA,NA,NA,NA,NA,-0.698209994886012,NA,NA,NA,NA,-0.945529314192978,9.59404058043192
"1092",NA,-0.183701286842853,NA,0.171584075496418,NA,NA,NA,NA,0.416449489881266,-0.218028048791734,NA,NA,NA,NA,NA,NA,NA,-1.07195378194186,NA,NA,9.87382903521428
"1093",-0.0144348775659424,NA,1.5322187328831,-0.304101877454872,NA,NA,NA,NA,NA,1.30233141881096,NA,1.76973736559527,NA,NA,NA,-2.17204938583617,NA,NA,NA,NA,10.8197180094023
"1094",NA,0.964406328232328,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.54061170741373,NA,NA,-1.53713563183702,10.6054492342196
"1095",NA,0.889064554391029,NA,NA,-1.09716768200691,0.476916564968913,NA,-1.22648843561693,0.679209387408821,1.30864714123907,NA,NA,NA,NA,NA,NA,1.86416786209076,NA,NA,NA,10.5545125154202
"1096",NA,NA,NA,NA,NA,-0.941317823459534,NA,NA,NA,-0.256076766276715,NA,NA,NA,NA,NA,-1.40638771372548,0.0383510424893759,NA,NA,0.746047406817037,10.891061349017
"1097",NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.922195777639344,0.669353169964353,NA,1.30775104660993,-1.4524047409736,NA,0.838120153487322,0.717314137725586,NA,NA,NA,10.145911467948
"1098",NA,-0.177041607869177,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.908399844851406,NA,NA,10.3444272490434
"1099",NA,0.266412941100418,NA,NA,NA,NA,NA,0.818233174705794,NA,NA,NA,NA,-0.0196928203013875,NA,NA,-0.583696177445561,-0.359032455173682,NA,NA,NA,10.5651054776808
"1100",NA,NA,NA,NA,NA,-0.0378661175687917,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.97912193775646,10.2893964591511
"1101",NA,NA,NA,-0.164450349915589,NA,NA,1.74237017240703,-0.955345982259791,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.0083409339068
"1102",NA,2.2079197808943,-1.26746852013129,NA,NA,NA,NA,NA,NA,NA,0.448860921372522,NA,NA,0.546725539887549,-0.698937037548974,NA,NA,NA,NA,NA,10.6911364693179
"1103",NA,NA,NA,NA,NA,1.05148554618135,NA,NA,NA,1.09661100126366,-0.0159274917673116,0.833219073431139,NA,NA,NA,NA,NA,NA,-0.143602714631931,NA,8.98711631871599
"1104",NA,NA,NA,1.81147921223792,-1.02142614496824,NA,NA,NA,NA,0.717295639271815,-1.69120619605852,NA,NA,NA,NA,NA,1.02029534030075,NA,NA,NA,10.1551738155377
"1105",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.704290141375511,NA,10.4424095519986
"1106",NA,NA,0.241415391627472,0.577785538735481,NA,NA,NA,NA,-0.459736555489465,0.479197533694518,NA,NA,NA,NA,NA,NA,-0.722685028667393,NA,NA,-0.257201212911432,10.343868635096
"1107",-0.150149504754249,NA,-0.94333478052657,NA,NA,NA,NA,NA,NA,-1.16289266666451,NA,NA,NA,NA,0.442176613819552,NA,NA,NA,NA,0.687499698087913,9.79286221670916
"1108",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.231708246545236,9.79198677693345
"1109",0.912783012534213,NA,NA,NA,NA,0.222407869786051,NA,NA,NA,NA,-0.343633297084827,NA,NA,NA,NA,NA,NA,NA,0.320288412515688,NA,10.1549128309167
"1110",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.69103284993668,NA,NA,NA,NA,NA,NA,NA,0.478098345911727,NA,10.0528216369885
"1111",NA,NA,NA,NA,NA,1.18357756084641,NA,0.101021978709775,NA,NA,NA,NA,NA,NA,NA,0.15619307723128,-0.442717473662338,NA,-0.402821325826011,NA,10.357609111204
"1112",NA,NA,NA,NA,NA,NA,NA,-1.45604815830895,NA,NA,0.885185378814572,NA,NA,NA,NA,-1.14606964240986,NA,NA,-0.712462880932672,NA,9.92154715396598
"1113",NA,NA,NA,NA,NA,NA,NA,NA,-1.32654477041147,NA,NA,NA,NA,NA,1.01221420356802,NA,NA,NA,NA,NA,11.0138426094411
"1114",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.264970077275609,NA,NA,NA,NA,NA,-0.756606621692562,NA,NA,NA,9.84005602253364
"1115",0.651316740332446,NA,NA,NA,NA,NA,NA,NA,0.204464941879406,NA,1.12756252312614,NA,NA,NA,NA,NA,NA,0.196538381154609,NA,0.396987278490842,10.6653068713598
"1116",NA,NA,NA,NA,NA,2.08655181132733,NA,NA,NA,1.0607867096035,NA,NA,NA,0.7884851914364,NA,NA,NA,NA,NA,NA,9.35711335265776
"1117",NA,NA,NA,NA,NA,NA,-0.272972565430467,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0449255232893753,NA,9.19951250804287
"1118",NA,NA,NA,-0.23665607428542,NA,0.675528589954976,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.796617573617614,NA,10.5904425657327
"1119",NA,NA,NA,NA,NA,NA,NA,-0.154075857312512,NA,NA,NA,NA,NA,0.46731556785964,NA,NA,NA,NA,NA,NA,10.5810484263539
"1120",NA,1.13588267084318,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.74525999537923,NA,NA,NA,NA,NA,NA,-0.449179849178949,10.9897628245482
"1121",-0.563629791750194,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.367374373445558,2.30603693560835,NA,NA,NA,NA,NA,NA,NA,NA,10.0257783678669
"1122",NA,0.766389981129803,NA,NA,NA,NA,0.487679450073264,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.611751688672261,NA,NA,NA,10.6674972080205
"1123",-0.565902190237314,NA,-0.605346245052278,NA,1.18649628842327,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.67188005691199
"1124",-0.0786245804133604,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.12556139831548,NA,0.0293770955222828,NA,1.1349854179872,NA,NA,NA,NA,NA,9.20103816032711
"1125",NA,NA,NA,NA,NA,-0.46072223606993,NA,NA,NA,NA,NA,-0.0748212124729064,NA,NA,NA,NA,NA,NA,NA,-0.525045068001866,10.5119728703336
"1126",NA,0.889539387216304,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.5928416205262
"1127",NA,NA,NA,NA,NA,0.904031875917565,NA,-0.331307441502133,-0.62986414715738,NA,NA,NA,NA,NA,NA,NA,-0.365141395161306,-0.411814588916752,NA,NA,10.492061312598
"1128",NA,NA,NA,-0.285374087818348,NA,0.759370728779119,-0.529459234805595,NA,0.233529452169278,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.3603995970546
"1129",-0.766283775390702,NA,NA,NA,NA,NA,NA,0.564937999332684,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.486995135698295,NA,NA,9.16692592616725
"1130",NA,NA,0.0605476478627029,NA,NA,NA,NA,-1.03005016570429,NA,NA,NA,0.63136262436647,-0.244226548630177,NA,-0.670864461534102,NA,NA,-2.00405428625284,0.370981987627753,NA,9.94354085780144
"1131",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.865996390962101,NA,NA,NA,-0.118283350618738,-1.60122391792336,NA,NA,NA,8.99187326710538
"1132",NA,NA,-0.267265815447507,-0.988086103113094,0.944265887229869,0.306324182345903,NA,NA,NA,1.49675246202012,NA,NA,NA,NA,NA,1.53809295241824,NA,NA,NA,0.679845398343581,9.07244180157064
"1133",NA,NA,NA,NA,0.279612428219315,NA,NA,NA,-1.50964867552528,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.42854675964497,NA,9.61975081796217
"1134",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.71301286847324
"1135",0.56158723079698,NA,-0.358270035372021,NA,NA,NA,NA,NA,NA,NA,-1.13234115907262,1.68719857103052,-0.643600490739292,-1.02793055237695,NA,NA,NA,0.0556725284747128,NA,NA,10.2727770321312
"1136",NA,NA,NA,-0.132165866693868,NA,NA,NA,NA,0.0574309369114786,-0.308285407430009,NA,NA,NA,NA,NA,NA,NA,NA,-1.36489977040359,NA,8.70261775582191
"1137",NA,NA,NA,NA,0.702820342431325,NA,NA,NA,-0.864023150001278,NA,NA,NA,0.455036453784556,NA,NA,NA,-1.55190024680163,1.58847311076581,NA,NA,9.49824518623879
"1138",NA,0.543375314038321,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.79896713249596,-0.165293581850399,NA,NA,-0.894082369111042,NA,NA,NA,10.3905342177186
"1139",NA,NA,NA,NA,0.349673909632709,NA,NA,NA,NA,0.363956692411961,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.223836276105951,9.35666466673669
"1140",NA,NA,1.09899768062493,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.84858506294171,NA,1.62389777208409,NA,NA,NA,0.328472125516149,NA,10.6232404973581
"1141",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.498275675215127,NA,NA,-0.565026710414063,NA,NA,NA,NA,-0.481132472773524,10.0036904998666
"1142",NA,NA,NA,NA,NA,-1.00402859471523,0.442156044998856,NA,NA,NA,NA,NA,NA,-0.922399367560085,NA,NA,NA,-1.63950413436968,NA,NA,10.6636211856922
"1143",NA,-0.0866766590474254,NA,NA,NA,NA,-0.387242753923801,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.58047976347171,NA,NA,NA,8.90081319826298
"1144",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.64397013217999
"1145",-1.10541667460991,NA,NA,NA,NA,-0.175456043960799,NA,NA,NA,NA,NA,-0.566358923482509,NA,NA,NA,NA,NA,-1.47917599993361,2.73492727563647,NA,10.1340902368146
"1146",-0.0850652023293806,NA,NA,0.289866966638001,NA,NA,1.54715504092594,-0.902468589492918,0.326984415271174,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.1706257650044
"1147",NA,NA,NA,NA,0.825036810982688,NA,NA,NA,2.07792769262888,NA,NA,0.556044527549409,0.27824671715764,NA,NA,NA,NA,NA,-0.186548522720668,NA,9.2612510420818
"1148",NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.501404805049701,NA,NA,NA,NA,NA,NA,NA,-0.957586817326136,NA,NA,10.5820163759973
"1149",NA,NA,NA,-1.75034859946457,1.52853327219018,NA,0.0346641392239283,-0.491559308649256,NA,NA,-1.50365945549655,NA,-0.408107590404829,NA,NA,NA,NA,0.544216070447815,NA,NA,9.82583741494265
"1150",NA,-0.42089155746926,0.629913479050928,NA,0.396111437321866,NA,0.453320398010042,NA,NA,NA,NA,NA,NA,0.163259298698579,NA,NA,NA,NA,NA,NA,10.0591702568296
"1151",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.85556394990393,NA,NA,NA,1.6702515957129,NA,NA,9.20141394000574
"1152",NA,NA,NA,-1.69374503472142,0.0293893569942492,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.2640033672318,1.55885727699753,9.79273354893279
"1153",NA,-0.491645340889774,NA,NA,-0.144792532932698,NA,NA,NA,NA,NA,NA,NA,NA,1.04524274707954,NA,NA,NA,0.387461161435947,1.43125807218763,NA,9.52655481406427
"1154",NA,0.172466320560229,-1.36104098003911,1.21820004940731,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.60783975789547,NA,-0.169157769458747,NA,NA,9.75989222971872
"1155",NA,NA,NA,NA,NA,NA,0.733759867968718,NA,NA,NA,0.767165958842344,1.06264742256981,NA,-0.0756691542277286,NA,NA,0.560259030129998,1.82782971199823,NA,NA,9.06140706131564
"1156",NA,-0.892397730598515,NA,NA,0.42825573411286,NA,NA,NA,NA,NA,NA,NA,NA,-0.286879702506936,NA,NA,NA,NA,NA,NA,9.97977878884933
"1157",NA,NA,NA,-0.255303781796814,NA,NA,NA,NA,NA,-0.450603720367055,NA,-0.653832447124479,NA,0.630176733450135,0.451596387880124,NA,NA,NA,NA,NA,9.80706836636016
"1158",NA,NA,NA,2.27152895016101,NA,0.655496734338866,-0.205188495146659,NA,NA,NA,NA,-0.429157072964316,NA,-0.961211537595938,-0.189928912883677,2.84735008281597,NA,NA,NA,NA,9.44496610345771
"1159",NA,-0.807688072864674,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.4031102094934
"1160",NA,NA,NA,NA,1.17040837410172,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.2285897692617,NA,9.20045185729457
"1161",NA,0.656825676982537,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.6608221993701
"1162",NA,NA,NA,NA,NA,1.07099979258892,NA,-1.2062647890337,-0.677027231898455,NA,NA,-1.21425113429809,NA,NA,NA,NA,NA,NA,NA,NA,10.0518944806168
"1163",NA,NA,NA,-0.469438152820521,NA,NA,NA,NA,0.545356477937025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.88178115420717
"1164",NA,NA,NA,NA,0.604018173277111,NA,NA,0.917484429279439,NA,NA,NA,NA,NA,-1.09105248589323,1.01719825587963,NA,1.00906616214882,NA,NA,-1.31613746952249,9.9570395727822
"1165",NA,NA,NA,-2.23127232551731,NA,NA,NA,NA,0.472597849835627,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.3097149603747
"1166",NA,NA,NA,-0.0482940909107566,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.227908595918601,-0.561055210144505,NA,10.8624075482764
"1167",-0.375099189251868,NA,NA,NA,NA,NA,NA,NA,1.15997699117846,NA,NA,NA,NA,NA,NA,NA,-0.617534745074182,NA,NA,NA,10.1533124282571
"1168",NA,NA,NA,NA,NA,NA,0.704872044283741,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.46550240486321
"1169",-2.14386343201822,-0.761038160171137,-0.570510513986986,NA,NA,NA,NA,NA,NA,-1.371800948455,NA,-1.11947584845134,NA,NA,-0.704456122501441,NA,NA,NA,NA,-0.21118994965709,8.6670145653419
"1170",NA,0.608818925242151,NA,NA,NA,NA,NA,NA,NA,-1.54447406357628,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.87649540575572
"1171",NA,NA,NA,NA,-0.21841188722564,NA,-0.0716988130821958,NA,NA,NA,NA,NA,NA,1.03111671728391,NA,NA,1.13934456307814,NA,-0.281437364007021,NA,10.1662691408974
"1172",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.373484196356256,9.93969722316573
"1173",1.39161949705169,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.56893101321854,NA,NA,10.7101246335263
"1174",NA,1.06120337151611,-0.689719366157164,0.181444903982555,NA,NA,NA,1.2890696089047,NA,NA,NA,NA,NA,NA,NA,-0.793556464174402,NA,-0.793100719312282,NA,NA,10.0703969680939
"1175",NA,NA,NA,NA,NA,-0.712273400081179,NA,NA,NA,NA,-0.878619675754652,NA,NA,NA,-1.42877720446135,NA,NA,NA,NA,NA,9.64801260585594
"1176",NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.448733173119849,NA,NA,NA,NA,-0.0632297635158642,NA,NA,NA,-1.25650473078254,NA,9.67665377421719
"1177",NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.576199382596226,1.40810327997659,NA,NA,NA,NA,NA,-0.64543067522157,NA,1.06386112792925,NA,10.2287968820969
"1178",NA,NA,-1.29948906278212,NA,NA,NA,NA,NA,NA,0.444972823973686,1.43228286649495,NA,0.114611487321629,-0.226773715116411,NA,NA,NA,NA,NA,-0.203403352486905,9.27534183800695
"1179",NA,NA,NA,0.741767697368103,NA,NA,NA,NA,1.84717625289457,NA,NA,1.55778113758924,NA,NA,NA,0.697328630292402,NA,NA,NA,NA,11.1367733968095
"1180",NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.726941544610024,NA,NA,NA,-0.671588559098226,-0.077106502860351,NA,NA,1.57505305447611,-0.810501762570504,NA,10.0539469217366
"1181",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.76145636654103
"1182",NA,-1.41723852374748,0.000679073159403258,NA,NA,NA,-1.9794602020847,NA,NA,NA,NA,1.32706882755494,NA,NA,NA,NA,NA,NA,NA,NA,9.19624530426346
"1183",NA,NA,0.425926262008655,NA,NA,NA,NA,0.601768365065587,-0.641461266635157,-0.32738817903006,-0.726886234072953,-2.29398155116335,NA,NA,0.520021084204873,NA,NA,NA,NA,NA,9.96728817589804
"1184",NA,NA,NA,0.182495424646126,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.09550902062917,0.164539711367279,1.98522935639198,-0.204054827121796,NA,NA,10.3133673485794
"1185",NA,NA,NA,NA,0.164236393029626,NA,0.867783692949337,NA,NA,NA,-0.0491692495421517,1.24553918696006,NA,1.85305332933388,NA,NA,NA,-0.6737251934265,NA,NA,9.7436477984241
"1186",-0.693492249394929,NA,NA,NA,0.725860762113228,NA,-0.121533115734613,NA,NA,NA,NA,0.607512166514612,NA,NA,NA,NA,NA,NA,NA,NA,10.3095716713032
"1187",NA,NA,NA,NA,NA,-0.377009118072308,NA,NA,NA,NA,NA,NA,NA,-0.556132704992113,-0.026391418554259,0.261494673637109,NA,NA,NA,1.10316824467696,10.2352445576923
"1188",NA,NA,NA,NA,0.0937406236129657,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.210372902279555,NA,1.42629398684413,NA,NA,NA,9.62410751473956
"1189",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.51567305188624,NA,NA,NA,10.2163513162861
"1190",NA,NA,NA,NA,-0.592784634086919,NA,-0.165400265544476,NA,NA,NA,-0.430297591195773,NA,NA,NA,NA,0.199061127839226,NA,-1.09721766665727,NA,NA,10.5302558984168
"1191",NA,NA,NA,-1.42120352930514,-0.893291278674226,NA,NA,NA,NA,NA,NA,NA,-0.449040831115828,0.997736695026661,0.863157858103199,NA,NA,NA,0.602021145277417,NA,10.5574240396556
"1192",NA,NA,NA,NA,NA,NA,NA,0.90683527295024,NA,-1.26894798433852,0.0513115500317937,NA,NA,NA,NA,-0.353340529620065,NA,NA,NA,NA,10.2674524762331
"1193",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.29351142175473,NA,NA,NA,0.373693864606709,0.409290965879945,NA,NA,9.13247165510849
"1194",NA,NA,NA,NA,2.24828318624324,NA,NA,0.316202856398659,0.598840858891432,NA,NA,-0.359551636265163,NA,NA,-0.577026744963654,NA,NA,0.213611493282442,NA,NA,9.05118749422947
"1195",-0.959446100713155,NA,NA,NA,NA,NA,NA,NA,0.0435426709033884,NA,0.600784782566061,-0.807349237428031,NA,NA,NA,NA,NA,NA,NA,NA,9.80843821771776
"1196",NA,NA,-1.15651339726311,NA,NA,0.189217704474521,NA,NA,0.306921663496348,-1.22927562755942,NA,1.90925551916293,NA,-1.11567947213139,NA,1.74765304136749,NA,0.667767073244069,NA,NA,9.8814759909494
"1197",NA,NA,1.48326489103619,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.33655864016584,NA,NA,NA,10.324437954595
"1198",NA,NA,NA,NA,NA,0.353567711813813,NA,NA,0.396118334336236,0.249410687419861,NA,NA,NA,0.859949966674464,NA,NA,NA,NA,-0.960670535199661,NA,9.68012994730454
"1199",NA,NA,0.766058165662712,NA,NA,NA,NA,0.514791042077232,NA,NA,NA,NA,NA,1.46128960649377,NA,NA,-0.837909923204054,NA,NA,NA,10.9222747141616
